1000 313
2000 761
3000 3059
4000 3131
5000 5965
6000 11842
7000 8438
8000 18109
9000 17917
10000 21129
11000 23064
12000 29030
13000 36413
14000 51137
15000 114256
16000 57764
17000 47326
18000 50417
19000 57256
20000 147669
21000 93054
22000 84328
23000 89174
24000 99758
25000 106810
26000 137719
27000 241885
28000 284404
29000 159146
30000 145680
31000 314277
32000 163476
33000 233687
34000 186982
35000 215123
36000 209686
37000 291119
38000 246428
39000 265343
40000 258123
41000 302708
42000 420378
43000 438359
44000 381789
45000 414148
46000 500055
47000 394175
48000 418951
49000 431851
50000 447608
51000 418471
52000 482637
53000 448594
54000 468555
55000 495458
56000 556837
57000 639504
58000 631652
59000 860159
60000 885845
61000 766294
62000 787439
63000 815817
64000 845401
65000 809361
66000 875219
67000 1096750
68000 806242
69000 851244
70000 902126
71000 916407
72000 876398
73000 935883
74000 926127
75000 1005779
76000 1015156
77000 1180068
78000 1151165
79000 1117800
80000 1141775
81000 1147604
82000 1165706
83000 1190987
84000 1116945
85000 1197582
86000 1248304
87000 1379445
88000 1327007
89000 1350888
90000 1371386
91000 1484380
92000 1605589
93000 1536917
94000 1668352
95000 1559350
96000 1594345
97000 1713899
98000 1785310
99000 1740287
100000 1849051
