1000 23
2000 49
3000 75
4000 103
5000 191
6000 184
7000 529
8000 221
9000 747
10000 948
11000 1104
12000 558
13000 320
14000 533
15000 501
16000 837
17000 657
18000 975
19000 602
20000 580
21000 613
22000 3159
23000 623
24000 626
25000 681
26000 2400
27000 794
28000 851
29000 1816
30000 3166
31000 956
32000 1437
33000 1029
34000 1064
35000 1420
36000 1922
37000 1433
38000 1173
39000 1290
40000 2098
41000 2230
42000 1486
43000 3349
44000 1423
45000 2151
46000 1497
47000 2669
48000 6569
49000 1518
50000 1693
51000 2740
52000 2810
53000 1848
54000 1777
55000 2945
56000 1764
57000 1692
58000 3457
59000 4971
60000 1765
61000 4116
62000 3498
63000 4023
64000 2168
65000 2011
66000 4370
67000 2741
68000 2072
69000 2104
70000 2174
71000 2205
72000 2205
73000 2352
74000 4091
75000 2314
76000 2187
77000 3475
78000 2380
79000 2972
80000 9879
81000 2431
82000 3634
83000 6420
84000 2672
85000 3696
86000 2661
87000 2832
88000 4217
89000 2703
90000 4445
91000 7670
92000 4623
93000 3315
94000 3023
95000 3151
96000 3234
97000 3085
98000 3181
99000 4946
100000 3220
